1.10000e+00 5.92509e-01 -5.87324e+00 5.90552e+00 -5.32141e+00 2.99294e+00 -1.75865e+00 5.94361e-01 -3.32522e-01 1.49811e-02 -7.20976e-02 -3.86101e-02 -3.66493e-02 -3.07797e-02 -2.64528e-02 -2.30928e-02 -2.02479e-02 -1.78327e-02 -1.53506e-02 -8.67570e-03 4.03001e-02 
1.20000e+00 5.85506e-01 -5.92655e+00 5.90873e+00 -5.16789e+00 2.79104e+00 -1.56992e+00 4.85387e-01 -2.72150e-01 -3.76556e-03 -6.18244e-02 -3.80651e-02 -3.41212e-02 -2.89898e-02 -2.48694e-02 -2.16900e-02 -1.90219e-02 -1.67586e-02 -1.45006e-02 -8.60518e-03 3.68326e-02 
1.30000e+00 5.79207e-01 -5.96341e+00 5.88657e+00 -5.00114e+00 2.59375e+00 -1.40107e+00 3.95225e-01 -2.25552e-01 -1.63793e-02 -5.46501e-02 -3.70292e-02 -3.21325e-02 -2.74357e-02 -2.35286e-02 -2.05012e-02 -1.79809e-02 -1.58453e-02 -1.37628e-02 -8.47725e-03 3.40185e-02 
1.40000e+00 5.73478e-01 -5.98735e+00 5.84568e+00 -4.82858e+00 2.40613e+00 -1.25207e+00 3.21294e-01 -1.89547e-01 -2.47675e-02 -4.94828e-02 -3.57968e-02 -3.04933e-02 -2.60799e-02 -2.23704e-02 -1.94764e-02 -1.70819e-02 -1.50557e-02 -1.31155e-02 -8.31975e-03 3.16874e-02 
1.50000e+00 5.68220e-01 -6.00098e+00 5.79093e+00 -4.65505e+00 2.23056e+00 -1.12152e+00 2.60868e-01 -1.61576e-01 -3.02710e-02 -4.56330e-02 -3.45189e-02 -2.90959e-02 -2.48879e-02 -2.13548e-02 -1.85803e-02 -1.62950e-02 -1.43638e-02 -1.25418e-02 -8.14791e-03 2.97197e-02 
1.60000e+00 5.63357e-01 -6.00634e+00 5.72597e+00 -4.48365e+00 2.06787e+00 -1.00749e+00 2.11476e-01 -1.39674e-01 -3.38083e-02 -4.26652e-02 -3.32694e-02 -2.78757e-02 -2.38307e-02 -2.04540e-02 -1.77875e-02 -1.55981e-02 -1.37509e-02 -1.20290e-02 -7.97086e-03 2.80366e-02 
1.70000e+00 5.58829e-01 -6.00497e+00 5.65356e+00 -4.31638e+00 1.91802e+00 -9.07955e-01 1.71020e-01 -1.22366e-01 -3.60036e-02 -4.03022e-02 -3.20819e-02 -2.67920e-02 -2.28853e-02 -1.96472e-02 -1.70790e-02 -1.49751e-02 -1.32025e-02 -1.15670e-02 -7.79358e-03 2.65769e-02 
1.80000e+00 5.54588e-01 -5.99812e+00 5.57578e+00 -4.15446e+00 1.78047e+00 -8.20995e-01 1.37781e-01 -1.08553e-01 -3.72801e-02 -3.83643e-02 -3.09689e-02 -2.58174e-02 -2.20333e-02 -1.89189e-02 -1.64405e-02 -1.44135e-02 -1.27081e-02 -1.11480e-02 -7.61913e-03 2.52969e-02 
1.90000e+00 5.50597e-01 -5.98677e+00 5.49426e+00 -3.99859e+00 1.65445e+00 -7.44884e-01 1.10369e-01 -9.74161e-02 -3.79265e-02 -3.67332e-02 -2.99326e-02 -2.49326e-02 -2.12601e-02 -1.82570e-02 -1.58610e-02 -1.39037e-02 -1.22591e-02 -1.07656e-02 -7.44932e-03 2.41656e-02 
2.00000e+00 5.46825e-01 -5.97170e+00 5.41023e+00 -3.84915e+00 1.53908e+00 -6.78106e-01 8.76740e-02 -8.83454e-02 -3.81403e-02 -3.53293e-02 -2.89702e-02 -2.41233e-02 -2.05541e-02 -1.76516e-02 -1.53317e-02 -1.34381e-02 -1.18489e-02 -1.04149e-02 -7.28508e-03 2.31575e-02 
2.10000e+00 5.43247e-01 -5.95354e+00 5.32466e+00 -3.70626e+00 1.43347e+00 -6.19353e-01 6.88082e-02 -8.08828e-02 -3.80578e-02 -3.40982e-02 -2.80765e-02 -2.33786e-02 -1.99059e-02 -1.70952e-02 -1.48455e-02 -1.30105e-02 -1.14721e-02 -1.00917e-02 -7.12672e-03 2.22504e-02 
2.20000e+00 5.39840e-01 -5.93284e+00 5.23830e+00 -3.56989e+00 1.33675e+00 -5.67505e-01 5.30639e-02 -7.46825e-02 -3.77735e-02 -3.30016e-02 -2.72457e-02 -2.26899e-02 -1.93077e-02 -1.65813e-02 -1.43969e-02 -1.26159e-02 -1.11243e-02 -9.79245e-03 -6.97462e-03 2.14323e-02 
2.30000e+00 5.36588e-01 -5.91000e+00 5.15173e+00 -3.43992e+00 1.24810e+00 -5.21609e-01 3.98753e-02 -6.94816e-02 -3.73535e-02 -3.20123e-02 -2.64719e-02 -2.20501e-02 -1.87534e-02 -1.61047e-02 -1.39811e-02 -1.22503e-02 -1.08020e-02 -9.51441e-03 -6.82853e-03 2.06871e-02 
2.40000e+00 5.33474e-01 -5.88540e+00 5.06541e+00 -3.31616e+00 1.16677e+00 -4.80854e-01 2.87885e-02 -6.50784e-02 -3.68439e-02 -3.11103e-02 -2.57497e-02 -2.14536e-02 -1.82377e-02 -1.56610e-02 -1.35941e-02 -1.19101e-02 -1.05020e-02 -9.25514e-03 -6.68837e-03 2.00056e-02 
2.50000e+00 5.30487e-01 -5.85933e+00 4.97970e+00 -3.19835e+00 1.09205e+00 -4.44554e-01 1.94380e-02 -6.13173e-02 -3.62775e-02 -3.02807e-02 -2.50739e-02 -2.08956e-02 -1.77561e-02 -1.52466e-02 -1.32329e-02 -1.15925e-02 -1.02220e-02 -9.01259e-03 -6.55402e-03 1.93809e-02 
2.60000e+00 5.27613e-01 -5.83204e+00 4.89486e+00 -3.08624e+00 1.02333e+00 -4.12122e-01 1.15284e-02 -5.80772e-02 -3.56771e-02 -2.95122e-02 -2.44401e-02 -2.03720e-02 -1.73050e-02 -1.48583e-02 -1.28945e-02 -1.12951e-02 -9.95974e-03 -8.78504e-03 -6.42516e-03 1.88045e-02 
2.70000e+00 5.24845e-01 -5.80374e+00 4.81111e+00 -2.97956e+00 9.60038e-01 -3.83060e-01 4.81973e-03 -5.52628e-02 -3.50592e-02 -2.87962e-02 -2.38442e-02 -1.98793e-02 -1.68813e-02 -1.44934e-02 -1.25766e-02 -1.10157e-02 -9.71341e-03 -8.57098e-03 -6.30155e-03 1.82712e-02 
2.80000e+00 5.22173e-01 -5.77462e+00 4.72862e+00 -2.87803e+00 9.01659e-01 -3.56942e-01 -8.83740e-04 -5.27992e-02 -3.44351e-02 -2.81257e-02 -2.32828e-02 -1.94147e-02 -1.64821e-02 -1.41497e-02 -1.22773e-02 -1.07527e-02 -9.48142e-03 -8.36912e-03 -6.18290e-03 1.77756e-02 
2.90000e+00 5.19589e-01 -5.74481e+00 4.64749e+00 -2.78138e+00 8.47740e-01 -3.33405e-01 -5.74244e-03 -5.06266e-02 -3.38128e-02 -2.74952e-02 -2.27525e-02 -1.89754e-02 -1.61053e-02 -1.38252e-02 -1.19947e-02 -1.05044e-02 -9.26244e-03 -8.17834e-03 -6.06898e-03 1.73142e-02 
3.00000e+00 5.17088e-01 -5.71445e+00 4.56781e+00 -2.68934e+00 7.97868e-01 -3.12137e-01 -9.88845e-03 -4.86970e-02 -3.31979e-02 -2.69002e-02 -2.22507e-02 -1.85593e-02 -1.57486e-02 -1.35180e-02 -1.17273e-02 -1.02695e-02 -9.05526e-03 -7.99764e-03 -5.95950e-03 1.68829e-02 
3.10000e+00 5.14663e-01 -5.68365e+00 4.48966e+00 -2.60165e+00 7.51676e-01 -2.92868e-01 -1.34310e-02 -4.69718e-02 -3.25942e-02 -2.63369e-02 -2.17749e-02 -1.81643e-02 -1.54104e-02 -1.32268e-02 -1.14737e-02 -1.00469e-02 -8.85886e-03 -7.82617e-03 -5.85428e-03 1.64795e-02 
3.20000e+00 5.12309e-01 -5.65251e+00 4.41306e+00 -2.51808e+00 7.08835e-01 -2.75367e-01 -1.64607e-02 -4.54195e-02 -3.20043e-02 -2.58023e-02 -2.13228e-02 -1.77888e-02 -1.50891e-02 -1.29501e-02 -1.12329e-02 -9.83538e-03 -8.67232e-03 -7.66316e-03 -5.75298e-03 1.60996e-02 
3.30000e+00 5.10021e-01 -5.62111e+00 4.33805e+00 -2.43839e+00 6.69047e-01 -2.59434e-01 -1.90532e-02 -4.40146e-02 -3.14296e-02 -2.52937e-02 -2.08927e-02 -1.74311e-02 -1.47833e-02 -1.26867e-02 -1.10038e-02 -9.63416e-03 -8.49483e-03 -7.50792e-03 -5.65540e-03 1.57407e-02 
3.40000e+00 5.07796e-01 -5.58951e+00 4.26464e+00 -2.36236e+00 6.32047e-01 -2.44894e-01 -2.12719e-02 -4.27359e-02 -3.08712e-02 -2.48088e-02 -2.04827e-02 -1.70899e-02 -1.44918e-02 -1.24357e-02 -1.07854e-02 -9.44240e-03 -8.32568e-03 -7.35987e-03 -5.56143e-03 1.54033e-02 
3.50000e+00 5.05629e-01 -5.55778e+00 4.19283e+00 -2.28979e+00 5.97596e-01 -2.31596e-01 -2.31700e-02 -4.15660e-02 -3.03295e-02 -2.43457e-02 -2.00913e-02 -1.67640e-02 -1.42134e-02 -1.21960e-02 -1.05769e-02 -9.25937e-03 -8.16423e-03 -7.21845e-03 -5.47080e-03 1.50837e-02 
3.60000e+00 5.03517e-01 -5.52597e+00 4.12260e+00 -2.22047e+00 5.65477e-01 -2.19407e-01 -2.47922e-02 -4.04904e-02 -2.98046e-02 -2.39026e-02 -1.97171e-02 -1.64521e-02 -1.39473e-02 -1.19668e-02 -1.03776e-02 -9.08443e-03 -8.00990e-03 -7.08319e-03 -5.38342e-03 1.47829e-02 
3.70000e+00 5.01456e-01 -5.49413e+00 4.05395e+00 -2.15423e+00 5.35497e-01 -2.08213e-01 -2.61768e-02 -3.94969e-02 -2.92965e-02 -2.34781e-02 -1.93588e-02 -1.61535e-02 -1.36924e-02 -1.17475e-02 -1.01868e-02 -8.91698e-03 -7.86219e-03 -6.95365e-03 -5.29893e-03 1.44943e-02 
3.80000e+00 4.99444e-01 -5.46229e+00 3.98686e+00 -2.09089e+00 5.07481e-01 -1.97911e-01 -2.73558e-02 -3.85753e-02 -2.88047e-02 -2.30708e-02 -1.90155e-02 -1.58670e-02 -1.34482e-02 -1.15372e-02 -1.00039e-02 -8.75650e-03 -7.72063e-03 -6.82944e-03 -5.21732e-03 1.42207e-02 
3.90000e+00 4.97479e-01 -5.43049e+00 3.92130e+00 -2.03029e+00 4.81270e-01 -1.88413e-01 -2.83568e-02 -3.77171e-02 -2.83289e-02 -2.26796e-02 -1.86859e-02 -1.55920e-02 -1.32137e-02 -1.13354e-02 -9.82845e-03 -8.60253e-03 -7.58480e-03 -6.71019e-03 -5.13843e-03 1.39608e-02 
4.00000e+00 4.95558e-01 -5.39876e+00 3.85725e+00 -1.97228e+00 4.56721e-01 -1.79638e-01 -2.92034e-02 -3.69148e-02 -2.78686e-02 -2.23033e-02 -1.83693e-02 -1.53277e-02 -1.29885e-02 -1.11415e-02 -9.65989e-03 -8.45463e-03 -7.45433e-03 -6.59559e-03 -5.06215e-03 1.37139e-02 
4.10000e+00 4.93678e-01 -5.36713e+00 3.79467e+00 -1.91672e+00 4.33704e-01 -1.71518e-01 -2.99155e-02 -3.61624e-02 -2.74234e-02 -2.19409e-02 -1.80648e-02 -1.50733e-02 -1.27718e-02 -1.09550e-02 -9.49779e-03 -8.31241e-03 -7.32887e-03 -6.48535e-03 -4.98817e-03 1.34749e-02 
4.20000e+00 4.91838e-01 -5.33561e+00 3.73354e+00 -1.86347e+00 4.12101e-01 -1.63992e-01 -3.05107e-02 -3.54544e-02 -2.69925e-02 -2.15917e-02 -1.77716e-02 -1.48284e-02 -1.25632e-02 -1.07755e-02 -9.34174e-03 -8.17552e-03 -7.20811e-03 -6.37919e-03 -4.91656e-03 1.32476e-02 
4.30000e+00 4.90036e-01 -5.30423e+00 3.67382e+00 -1.81241e+00 3.91806e-01 -1.57003e-01 -3.10037e-02 -3.47862e-02 -2.65755e-02 -2.12548e-02 -1.74891e-02 -1.45923e-02 -1.23621e-02 -1.06026e-02 -9.19139e-03 -8.04363e-03 -7.09177e-03 -6.27687e-03 -4.84725e-03 1.30326e-02 
4.40000e+00 4.88270e-01 -5.27300e+00 3.61548e+00 -1.76342e+00 3.72720e-01 -1.50503e-01 -3.14075e-02 -3.41539e-02 -2.61718e-02 -2.09296e-02 -1.72165e-02 -1.43645e-02 -1.21682e-02 -1.04357e-02 -9.04638e-03 -7.91644e-03 -6.97957e-03 -6.17816e-03 -4.77985e-03 1.28218e-02 
4.50000e+00 4.86539e-01 -5.24193e+00 3.55849e+00 -1.71640e+00 3.54754e-01 -1.44449e-01 -3.17333e-02 -3.35540e-02 -2.57808e-02 -2.06153e-02 -1.69534e-02 -1.41445e-02 -1.19810e-02 -1.02747e-02 -8.90642e-03 -7.79369e-03 -6.87128e-03 -6.08286e-03 -4.71462e-03 1.26238e-02 
4.60000e+00 4.84840e-01 -5.21105e+00 3.50281e+00 -1.67124e+00 3.37828e-01 -1.38802e-01 -3.19907e-02 -3.29834e-02 -2.54021e-02 -2.03113e-02 -1.66992e-02 -1.39319e-02 -1.18001e-02 -1.01191e-02 -8.77122e-03 -7.67511e-03 -6.76668e-03 -5.99078e-03 -4.65116e-03 1.24304e-02 
4.70000e+00 4.83173e-01 -5.18036e+00 3.44840e+00 -1.62784e+00 3.21867e-01 -1.33526e-01 -3.21883e-02 -3.24397e-02 -2.50349e-02 -2.00171e-02 -1.64533e-02 -1.37264e-02 -1.16252e-02 -9.96863e-03 -8.64051e-03 -7.56049e-03 -6.66557e-03 -5.90174e-03 -4.58955e-03 1.22451e-02 
4.80000e+00 4.81536e-01 -5.14986e+00 3.39525e+00 -1.58611e+00 3.06804e-01 -1.28591e-01 -3.23332e-02 -3.19204e-02 -2.46789e-02 -1.97321e-02 -1.62154e-02 -1.35274e-02 -1.14560e-02 -9.82308e-03 -8.51405e-03 -7.44960e-03 -6.56775e-03 -5.81557e-03 -4.52972e-03 1.20681e-02 
4.90000e+00 4.79929e-01 -5.11958e+00 3.34330e+00 -1.54598e+00 2.92577e-01 -1.23968e-01 -3.24320e-02 -3.14235e-02 -2.43336e-02 -1.94560e-02 -1.59851e-02 -1.33347e-02 -1.12921e-02 -9.68215e-03 -8.39161e-03 -7.34225e-03 -6.47305e-03 -5.73213e-03 -4.47156e-03 1.18981e-02 
5.00000e+00 4.78349e-01 -5.08950e+00 3.29254e+00 -1.50736e+00 2.79127e-01 -1.19631e-01 -3.24903e-02 -3.09473e-02 -2.39985e-02 -1.91882e-02 -1.57619e-02 -1.31480e-02 -1.11334e-02 -9.54562e-03 -8.27300e-03 -7.23825e-03 -6.38131e-03 -5.65128e-03 -4.41490e-03 1.17315e-02 
5.10000e+00 4.76797e-01 -5.05965e+00 3.24292e+00 -1.47017e+00 2.66404e-01 -1.15558e-01 -3.25131e-02 -3.04901e-02 -2.36731e-02 -1.89283e-02 -1.55454e-02 -1.29669e-02 -1.09794e-02 -9.41324e-03 -8.15801e-03 -7.13744e-03 -6.29239e-03 -5.57289e-03 -4.35976e-03 1.15711e-02 
5.20000e+00 4.75270e-01 -5.03002e+00 3.19441e+00 -1.43435e+00 2.54358e-01 -1.11728e-01 -3.25045e-02 -3.00505e-02 -2.33571e-02 -1.86760e-02 -1.53354e-02 -1.27912e-02 -1.08301e-02 -9.28483e-03 -8.04647e-03 -7.03966e-03 -6.20613e-03 -5.49684e-03 -4.30610e-03 1.14166e-02 
5.30000e+00 4.73768e-01 -5.00062e+00 3.14699e+00 -1.39982e+00 2.42946e-01 -1.08122e-01 -3.24686e-02 -2.96272e-02 -2.30499e-02 -1.84309e-02 -1.51315e-02 -1.26206e-02 -1.06851e-02 -9.16018e-03 -7.93821e-03 -6.94475e-03 -6.12242e-03 -5.42301e-03 -4.25382e-03 1.12673e-02 
5.40000e+00 4.72290e-01 -4.97145e+00 3.10063e+00 -1.36654e+00 2.32126e-01 -1.04723e-01 -3.24085e-02 -2.92191e-02 -2.27513e-02 -1.81927e-02 -1.49335e-02 -1.24549e-02 -1.05443e-02 -9.03912e-03 -7.83307e-03 -6.85259e-03 -6.04112e-03 -5.35130e-03 -4.20289e-03 1.11230e-02 
5.50000e+00 4.70836e-01 -4.94251e+00 3.05528e+00 -1.33443e+00 2.21861e-01 -1.01515e-01 -3.23273e-02 -2.88252e-02 -2.24609e-02 -1.79610e-02 -1.47410e-02 -1.22939e-02 -1.04074e-02 -8.92149e-03 -7.73091e-03 -6.76305e-03 -5.96214e-03 -5.28161e-03 -4.15325e-03 1.09836e-02 
5.60000e+00 4.69404e-01 -4.91381e+00 3.01094e+00 -1.30345e+00 2.12116e-01 -9.84855e-02 -3.22275e-02 -2.84445e-02 -2.21783e-02 -1.77356e-02 -1.45538e-02 -1.21373e-02 -1.02744e-02 -8.80712e-03 -7.63159e-03 -6.67600e-03 -5.88535e-03 -5.21385e-03 -4.10484e-03 1.08489e-02 
5.70000e+00 4.67993e-01 -4.88535e+00 2.96756e+00 -1.27354e+00 2.02858e-01 -9.56199e-02 -3.21116e-02 -2.80762e-02 -2.19032e-02 -1.75161e-02 -1.43717e-02 -1.19849e-02 -1.01449e-02 -8.69587e-03 -7.53498e-03 -6.59133e-03 -5.81067e-03 -5.14794e-03 -4.05763e-03 1.07188e-02 
5.80000e+00 4.66604e-01 -4.85712e+00 2.92512e+00 -1.24465e+00 1.94058e-01 -9.29072e-02 -3.19815e-02 -2.77196e-02 -2.16353e-02 -1.73024e-02 -1.41944e-02 -1.18366e-02 -1.00189e-02 -8.58760e-03 -7.44097e-03 -6.50894e-03 -5.73800e-03 -5.08378e-03 -4.01151e-03 1.05914e-02 
5.90000e+00 4.65235e-01 -4.82913e+00 2.88360e+00 -1.21673e+00 1.85688e-01 -9.03365e-02 -3.18390e-02 -2.73739e-02 -2.13743e-02 -1.70942e-02 -1.40218e-02 -1.16922e-02 -9.89627e-03 -8.48218e-03 -7.34944e-03 -6.42873e-03 -5.66725e-03 -5.02132e-03 -3.96642e-03 1.04658e-02 
6.00000e+00 4.63885e-01 -4.80138e+00 2.84296e+00 -1.18975e+00 1.77722e-01 -8.78980e-02 -3.16858e-02 -2.70385e-02 -2.11200e-02 -1.68913e-02 -1.38536e-02 -1.15515e-02 -9.77678e-03 -8.37950e-03 -7.26029e-03 -6.35061e-03 -5.59834e-03 -4.96047e-03 -3.92244e-03 1.03450e-02 
6.10000e+00 4.62555e-01 -4.77386e+00 2.80319e+00 -1.16367e+00 1.70137e-01 -8.55826e-02 -3.15233e-02 -2.67129e-02 -2.08720e-02 -1.66934e-02 -1.36897e-02 -1.14144e-02 -9.66032e-03 -8.27943e-03 -7.17341e-03 -6.27449e-03 -5.53119e-03 -4.90117e-03 -3.87951e-03 1.02291e-02 
6.20000e+00 4.61243e-01 -4.74659e+00 2.76426e+00 -1.13843e+00 1.62910e-01 -8.33821e-02 -3.13527e-02 -2.63965e-02 -2.06301e-02 -1.65004e-02 -1.35299e-02 -1.12807e-02 -9.54678e-03 -8.18188e-03 -7.08872e-03 -6.20028e-03 -5.46574e-03 -4.84336e-03 -3.83760e-03 1.01184e-02 
6.30000e+00 4.59949e-01 -4.71955e+00 2.72614e+00 -1.11401e+00 1.56020e-01 -8.12890e-02 -3.11751e-02 -2.60889e-02 -2.03940e-02 -1.63120e-02 -1.33740e-02 -1.11502e-02 -9.43604e-03 -8.08673e-03 -7.00612e-03 -6.12791e-03 -5.40191e-03 -4.78697e-03 -3.79647e-03 1.00053e-02 
6.40000e+00 4.58673e-01 -4.69275e+00 2.68882e+00 -1.09037e+00 1.49450e-01 -7.92961e-02 -3.09917e-02 -2.57895e-02 -2.01637e-02 -1.61281e-02 -1.32219e-02 -1.10230e-02 -9.32798e-03 -7.99390e-03 -6.92554e-03 -6.05731e-03 -5.33963e-03 -4.73195e-03 -3.75631e-03 9.89701e-03 
6.50000e+00 4.57414e-01 -4.66618e+00 2.65226e+00 -1.06747e+00 1.43179e-01 -7.73970e-02 -3.08032e-02 -2.54980e-02 -1.99387e-02 -1.59485e-02 -1.30733e-02 -1.08987e-02 -9.22251e-03 -7.90329e-03 -6.84689e-03 -5.98841e-03 -5.27886e-03 -4.67825e-03 -3.71713e-03 9.79476e-03 
6.60000e+00 4.56171e-01 -4.63984e+00 2.61646e+00 -1.04530e+00 1.37192e-01 -7.55859e-02 -3.06106e-02 -2.52141e-02 -1.97190e-02 -1.57731e-02 -1.29283e-02 -1.07774e-02 -9.11952e-03 -7.81482e-03 -6.77010e-03 -5.92113e-03 -5.21952e-03 -4.62582e-03 -3.67867e-03 9.69189e-03 
6.70000e+00 4.54944e-01 -4.61374e+00 2.58139e+00 -1.02381e+00 1.31474e-01 -7.38571e-02 -3.04143e-02 -2.49373e-02 -1.95044e-02 -1.56017e-02 -1.27866e-02 -1.06589e-02 -9.01892e-03 -7.72841e-03 -6.69510e-03 -5.85543e-03 -5.16157e-03 -4.57460e-03 -3.64104e-03 9.59136e-03 
6.80000e+00 4.53732e-01 -4.58787e+00 2.54703e+00 -1.00297e+00 1.26009e-01 -7.22057e-02 -3.02152e-02 -2.46673e-02 -1.92946e-02 -1.54341e-02 -1.26481e-02 -1.05431e-02 -8.92063e-03 -7.64398e-03 -6.62182e-03 -5.79124e-03 -5.10496e-03 -4.52456e-03 -3.60433e-03 9.49799e-03 
6.90000e+00 4.52536e-01 -4.56223e+00 2.51336e+00 -9.82771e-01 1.20784e-01 -7.06270e-02 -3.00138e-02 -2.44038e-02 -1.90895e-02 -1.52702e-02 -1.25128e-02 -1.04298e-02 -8.82454e-03 -7.56146e-03 -6.55020e-03 -5.72850e-03 -5.04962e-03 -4.47564e-03 -3.56817e-03 9.40010e-03 
7.00000e+00 4.51354e-01 -4.53682e+00 2.48036e+00 -9.63175e-01 1.15787e-01 -6.91165e-02 -2.98105e-02 -2.41466e-02 -1.88889e-02 -1.51099e-02 -1.23804e-02 -1.03191e-02 -8.73060e-03 -7.48077e-03 -6.48018e-03 -5.66717e-03 -4.99553e-03 -4.42782e-03 -3.53289e-03 9.30889e-03 
7.10000e+00 4.50187e-01 -4.51163e+00 2.44802e+00 -9.44161e-01 1.11004e-01 -6.76702e-02 -2.96059e-02 -2.38953e-02 -1.86926e-02 -1.49531e-02 -1.22509e-02 -1.02109e-02 -8.63872e-03 -7.40186e-03 -6.41171e-03 -5.60719e-03 -4.94263e-03 -4.38105e-03 -3.49830e-03 9.21922e-03 
7.20000e+00 4.49034e-01 -4.48666e+00 2.41631e+00 -9.25706e-01 1.06426e-01 -6.62845e-02 -2.94003e-02 -2.36498e-02 -1.85006e-02 -1.47996e-02 -1.21242e-02 -1.01049e-02 -8.54882e-03 -7.32467e-03 -6.34472e-03 -5.54852e-03 -4.89088e-03 -4.33529e-03 -3.46436e-03 9.13010e-03 
7.30000e+00 4.47895e-01 -4.46192e+00 2.38522e+00 -9.07788e-01 1.02041e-01 -6.49558e-02 -2.91940e-02 -2.34097e-02 -1.83126e-02 -1.46493e-02 -1.20002e-02 -1.00012e-02 -8.46085e-03 -7.24912e-03 -6.27916e-03 -5.49111e-03 -4.84024e-03 -4.29051e-03 -3.43120e-03 9.04747e-03 
7.40000e+00 4.46769e-01 -4.43740e+00 2.35473e+00 -8.90387e-01 9.78400e-02 -6.36810e-02 -2.89875e-02 -2.31750e-02 -1.81286e-02 -1.45022e-02 -1.18789e-02 -9.89971e-03 -8.37473e-03 -7.17517e-03 -6.21500e-03 -5.43491e-03 -4.79068e-03 -4.24668e-03 -3.39852e-03 8.96024e-03 
7.50000e+00 4.45656e-01 -4.41310e+00 2.32483e+00 -8.73481e-01 9.38133e-02 -6.24569e-02 -2.87809e-02 -2.29453e-02 -1.79483e-02 -1.43580e-02 -1.17600e-02 -9.80031e-03 -8.29040e-03 -7.10277e-03 -6.15217e-03 -5.37989e-03 -4.74216e-03 -4.20376e-03 -3.36669e-03 8.88292e-03 
