4.80000e+00 4.81526e-01 -5.14973e+00 3.39527e+00 -1.58619e+00 3.06846e-01 -1.28600e-01 -3.23282e-02 -3.18986e-02 -2.45832e-02 -1.84530e-02 
4.90000e+00 4.79918e-01 -5.11945e+00 3.34333e+00 -1.54605e+00 2.92617e-01 -1.23976e-01 -3.24273e-02 -3.14026e-02 -2.42416e-02 -1.82085e-02 
5.00000e+00 4.78339e-01 -5.08938e+00 3.29256e+00 -1.50743e+00 2.79165e-01 -1.19638e-01 -3.24858e-02 -3.09271e-02 -2.39099e-02 -1.79709e-02 
5.10000e+00 4.76786e-01 -5.05953e+00 3.24294e+00 -1.47024e+00 2.66440e-01 -1.15565e-01 -3.25087e-02 -3.04706e-02 -2.35878e-02 -1.77400e-02 
5.20000e+00 4.75259e-01 -5.02991e+00 3.19444e+00 -1.43441e+00 2.54393e-01 -1.11734e-01 -3.25004e-02 -3.00317e-02 -2.32748e-02 -1.75154e-02 
5.30000e+00 4.73757e-01 -5.00051e+00 3.14702e+00 -1.39989e+00 2.42979e-01 -1.08128e-01 -3.24646e-02 -2.96090e-02 -2.29706e-02 -1.72969e-02 
5.40000e+00 4.72280e-01 -4.97134e+00 3.10065e+00 -1.36660e+00 2.32158e-01 -1.04729e-01 -3.24047e-02 -2.92016e-02 -2.26748e-02 -1.70842e-02 
5.50000e+00 4.70825e-01 -4.94241e+00 3.05531e+00 -1.33449e+00 2.21892e-01 -1.01521e-01 -3.23236e-02 -2.88082e-02 -2.23870e-02 -1.68771e-02 
5.60000e+00 4.69393e-01 -4.91371e+00 3.01097e+00 -1.30351e+00 2.12145e-01 -9.84904e-02 -3.22240e-02 -2.84281e-02 -2.21069e-02 -1.66752e-02 
5.70000e+00 4.67983e-01 -4.88525e+00 2.96759e+00 -1.27359e+00 2.02886e-01 -9.56246e-02 -3.21082e-02 -2.80603e-02 -2.18341e-02 -1.64785e-02 
5.80000e+00 4.66593e-01 -4.85703e+00 2.92515e+00 -1.24470e+00 1.94085e-01 -9.29115e-02 -3.19782e-02 -2.77042e-02 -2.15685e-02 -1.62867e-02 
5.90000e+00 4.65224e-01 -4.82904e+00 2.88363e+00 -1.21679e+00 1.85714e-01 -9.03406e-02 -3.18359e-02 -2.73590e-02 -2.13096e-02 -1.60996e-02 
6.00000e+00 4.63875e-01 -4.80129e+00 2.84299e+00 -1.18981e+00 1.77747e-01 -8.79018e-02 -3.16828e-02 -2.70241e-02 -2.10573e-02 -1.59169e-02 
6.10000e+00 4.62545e-01 -4.77378e+00 2.80322e+00 -1.16372e+00 1.70161e-01 -8.55862e-02 -3.15203e-02 -2.66989e-02 -2.08112e-02 -1.57387e-02 
6.20000e+00 4.61233e-01 -4.74651e+00 2.76429e+00 -1.13848e+00 1.62933e-01 -8.33855e-02 -3.13498e-02 -2.63829e-02 -2.05712e-02 -1.55646e-02 
6.30000e+00 4.59939e-01 -4.71947e+00 2.72617e+00 -1.11406e+00 1.56043e-01 -8.12921e-02 -3.11724e-02 -2.60757e-02 -2.03369e-02 -1.53945e-02 
6.40000e+00 4.58662e-01 -4.69267e+00 2.68885e+00 -1.09042e+00 1.49471e-01 -7.92990e-02 -3.09891e-02 -2.57767e-02 -2.01082e-02 -1.52283e-02 
6.50000e+00 4.57403e-01 -4.66611e+00 2.65230e+00 -1.06752e+00 1.43200e-01 -7.73998e-02 -3.08007e-02 -2.54856e-02 -1.98849e-02 -1.50658e-02 
6.60000e+00 4.56160e-01 -4.63978e+00 2.61650e+00 -1.04534e+00 1.37213e-01 -7.55885e-02 -3.06081e-02 -2.52020e-02 -1.96668e-02 -1.49069e-02 
6.70000e+00 4.54933e-01 -4.61368e+00 2.58143e+00 -1.02385e+00 1.31494e-01 -7.38596e-02 -3.04119e-02 -2.49255e-02 -1.94536e-02 -1.47515e-02 
6.80000e+00 4.53722e-01 -4.58781e+00 2.54707e+00 -1.00302e+00 1.26028e-01 -7.22080e-02 -3.02129e-02 -2.46558e-02 -1.92452e-02 -1.45994e-02 
6.90000e+00 4.52525e-01 -4.56217e+00 2.51340e+00 -9.82814e-01 1.20802e-01 -7.06291e-02 -3.00115e-02 -2.43927e-02 -1.90414e-02 -1.44505e-02 
7.00000e+00 4.51344e-01 -4.53676e+00 2.48040e+00 -9.63218e-01 1.15804e-01 -6.91185e-02 -2.98083e-02 -2.41357e-02 -1.88421e-02 -1.43048e-02 
7.10000e+00 4.50177e-01 -4.51157e+00 2.44805e+00 -9.44203e-01 1.11021e-01 -6.76721e-02 -2.96037e-02 -2.38848e-02 -1.86471e-02 -1.41621e-02 
7.20000e+00 4.49024e-01 -4.48661e+00 2.41635e+00 -9.25747e-01 1.06442e-01 -6.62863e-02 -2.93982e-02 -2.36395e-02 -1.84563e-02 -1.40223e-02 
7.30000e+00 4.47885e-01 -4.46187e+00 2.38526e+00 -9.07828e-01 1.02057e-01 -6.49575e-02 -2.91920e-02 -2.33997e-02 -1.82695e-02 -1.38853e-02 
7.40000e+00 4.46759e-01 -4.43735e+00 2.35477e+00 -8.90426e-01 9.78554e-02 -6.36825e-02 -2.89855e-02 -2.31652e-02 -1.80866e-02 -1.37511e-02 
7.50000e+00 4.45646e-01 -4.41305e+00 2.32487e+00 -8.73520e-01 9.38283e-02 -6.24584e-02 -2.87790e-02 -2.29358e-02 -1.79074e-02 -1.36195e-02 
7.60000e+00 4.44545e-01 -4.38896e+00 2.29555e+00 -8.57091e-01 8.99669e-02 -6.12822e-02 -2.85726e-02 -2.27112e-02 -1.77318e-02 -1.34905e-02 
7.70000e+00 4.43457e-01 -4.36509e+00 2.26678e+00 -8.41123e-01 8.62630e-02 -6.01513e-02 -2.83668e-02 -2.24914e-02 -1.75598e-02 -1.33640e-02 
7.80000e+00 4.42382e-01 -4.34143e+00 2.23855e+00 -8.25597e-01 8.27089e-02 -5.90635e-02 -2.81616e-02 -2.22760e-02 -1.73912e-02 -1.32399e-02 
7.90000e+00 4.41318e-01 -4.31798e+00 2.21085e+00 -8.10497e-01 7.92974e-02 -5.80162e-02 -2.79571e-02 -2.20650e-02 -1.72259e-02 -1.31181e-02 
8.00000e+00 4.40266e-01 -4.29473e+00 2.18367e+00 -7.95808e-01 7.60217e-02 -5.70075e-02 -2.77537e-02 -2.18583e-02 -1.70638e-02 -1.29986e-02 
8.10000e+00 4.39225e-01 -4.27169e+00 2.15699e+00 -7.81515e-01 7.28751e-02 -5.60354e-02 -2.75514e-02 -2.16555e-02 -1.69047e-02 -1.28813e-02 
8.20000e+00 4.38195e-01 -4.24886e+00 2.13080e+00 -7.67604e-01 6.98518e-02 -5.50979e-02 -2.73502e-02 -2.14568e-02 -1.67487e-02 -1.27661e-02 
8.30000e+00 4.37176e-01 -4.22622e+00 2.10509e+00 -7.54061e-01 6.69459e-02 -5.41933e-02 -2.71505e-02 -2.12618e-02 -1.65956e-02 -1.26530e-02 
8.40000e+00 4.36167e-01 -4.20379e+00 2.07984e+00 -7.40873e-01 6.41520e-02 -5.33200e-02 -2.69521e-02 -2.10705e-02 -1.64453e-02 -1.25419e-02 
8.50000e+00 4.35169e-01 -4.18155e+00 2.05504e+00 -7.28028e-01 6.14650e-02 -5.24764e-02 -2.67552e-02 -2.08827e-02 -1.62978e-02 -1.24328e-02 
8.60000e+00 4.34181e-01 -4.15950e+00 2.03069e+00 -7.15514e-01 5.88799e-02 -5.16612e-02 -2.65599e-02 -2.06984e-02 -1.61529e-02 -1.23256e-02 
8.70000e+00 4.33203e-01 -4.13765e+00 2.00677e+00 -7.03319e-01 5.63923e-02 -5.08728e-02 -2.63663e-02 -2.05175e-02 -1.60107e-02 -1.22202e-02 
8.80000e+00 4.32235e-01 -4.11598e+00 1.98328e+00 -6.91433e-01 5.39978e-02 -5.01101e-02 -2.61743e-02 -2.03398e-02 -1.58709e-02 -1.21166e-02 
8.90000e+00 4.31276e-01 -4.09451e+00 1.96019e+00 -6.79846e-01 5.16922e-02 -4.93719e-02 -2.59841e-02 -2.01652e-02 -1.57336e-02 -1.20148e-02 
9.00000e+00 4.30327e-01 -4.07322e+00 1.93751e+00 -6.68547e-01 4.94716e-02 -4.86570e-02 -2.57956e-02 -1.99937e-02 -1.55987e-02 -1.19147e-02 
9.10000e+00 4.29387e-01 -4.05211e+00 1.91521e+00 -6.57527e-01 4.73324e-02 -4.79644e-02 -2.56089e-02 -1.98252e-02 -1.54661e-02 -1.18163e-02 
9.20000e+00 4.28456e-01 -4.03119e+00 1.89330e+00 -6.46777e-01 4.52711e-02 -4.72930e-02 -2.54240e-02 -1.96595e-02 -1.53357e-02 -1.17195e-02 
9.30000e+00 4.27534e-01 -4.01045e+00 1.87177e+00 -6.36288e-01 4.32842e-02 -4.66419e-02 -2.52409e-02 -1.94966e-02 -1.52076e-02 -1.16242e-02 
9.40000e+00 4.26620e-01 -3.98988e+00 1.85059e+00 -6.26051e-01 4.13687e-02 -4.60102e-02 -2.50597e-02 -1.93365e-02 -1.50815e-02 -1.15305e-02 
9.50000e+00 4.25715e-01 -3.96949e+00 1.82978e+00 -6.16059e-01 3.95216e-02 -4.53971e-02 -2.48804e-02 -1.91790e-02 -1.49576e-02 -1.14383e-02 
9.60000e+00 4.24819e-01 -3.94927e+00 1.80931e+00 -6.06304e-01 3.77399e-02 -4.48017e-02 -2.47029e-02 -1.90241e-02 -1.48356e-02 -1.13476e-02 
9.70000e+00 4.23930e-01 -3.92923e+00 1.78919e+00 -5.96778e-01 3.60210e-02 -4.42233e-02 -2.45273e-02 -1.88717e-02 -1.47157e-02 -1.12583e-02 
9.80000e+00 4.23050e-01 -3.90935e+00 1.76939e+00 -5.87474e-01 3.43623e-02 -4.36613e-02 -2.43536e-02 -1.87217e-02 -1.45977e-02 -1.11704e-02 
9.90000e+00 4.22177e-01 -3.88964e+00 1.74992e+00 -5.78385e-01 3.27614e-02 -4.31148e-02 -2.41817e-02 -1.85742e-02 -1.44815e-02 -1.10838e-02 
1.00000e+01 4.21313e-01 -3.87010e+00 1.73077e+00 -5.69505e-01 3.12158e-02 -4.25833e-02 -2.40117e-02 -1.84289e-02 -1.43672e-02 -1.09986e-02 
1.01000e+01 4.20456e-01 -3.85072e+00 1.71193e+00 -5.60827e-01 2.97235e-02 -4.20661e-02 -2.38436e-02 -1.82859e-02 -1.42546e-02 -1.09146e-02 
1.02000e+01 4.19606e-01 -3.83150e+00 1.69340e+00 -5.52345e-01 2.82822e-02 -4.15628e-02 -2.36773e-02 -1.81451e-02 -1.41438e-02 -1.08319e-02 
1.03000e+01 4.18764e-01 -3.81245e+00 1.67516e+00 -5.44054e-01 2.68899e-02 -4.10726e-02 -2.35128e-02 -1.80064e-02 -1.40347e-02 -1.07505e-02 
1.04000e+01 4.17929e-01 -3.79355e+00 1.65721e+00 -5.35947e-01 2.55448e-02 -4.05952e-02 -2.33502e-02 -1.78699e-02 -1.39273e-02 -1.06703e-02 
1.05000e+01 4.17101e-01 -3.77481e+00 1.63954e+00 -5.28019e-01 2.42449e-02 -4.01300e-02 -2.31894e-02 -1.77354e-02 -1.38215e-02 -1.05912e-02 
1.06000e+01 4.16280e-01 -3.75622e+00 1.62216e+00 -5.20265e-01 2.29885e-02 -3.96765e-02 -2.30304e-02 -1.76029e-02 -1.37172e-02 -1.05133e-02 
1.07000e+01 4.15466e-01 -3.73779e+00 1.60504e+00 -5.12680e-01 2.17740e-02 -3.92344e-02 -2.28732e-02 -1.74723e-02 -1.36145e-02 -1.04365e-02 
1.08000e+01 4.14659e-01 -3.71951e+00 1.58819e+00 -5.05259e-01 2.05997e-02 -3.88031e-02 -2.27178e-02 -1.73437e-02 -1.35133e-02 -1.03608e-02 
1.09000e+01 4.13859e-01 -3.70137e+00 1.57160e+00 -4.97998e-01 1.94642e-02 -3.83823e-02 -2.25641e-02 -1.72169e-02 -1.34136e-02 -1.02862e-02 
1.10000e+01 4.13065e-01 -3.68339e+00 1.55527e+00 -4.90891e-01 1.83659e-02 -3.79715e-02 -2.24121e-02 -1.70919e-02 -1.33153e-02 -1.02126e-02 
1.11000e+01 4.12277e-01 -3.66555e+00 1.53919e+00 -4.83934e-01 1.73035e-02 -3.75705e-02 -2.22619e-02 -1.69688e-02 -1.32185e-02 -1.01401e-02 
1.12000e+01 4.11496e-01 -3.64786e+00 1.52335e+00 -4.77124e-01 1.62756e-02 -3.71789e-02 -2.21134e-02 -1.68473e-02 -1.31230e-02 -1.00686e-02 
1.13000e+01 4.10722e-01 -3.63031e+00 1.50775e+00 -4.70455e-01 1.52809e-02 -3.67962e-02 -2.19665e-02 -1.67276e-02 -1.30288e-02 -9.99801e-03 
1.14000e+01 4.09953e-01 -3.61290e+00 1.49239e+00 -4.63925e-01 1.43183e-02 -3.64223e-02 -2.18214e-02 -1.66095e-02 -1.29360e-02 -9.92843e-03 
1.15000e+01 4.09190e-01 -3.59563e+00 1.47725e+00 -4.57529e-01 1.33866e-02 -3.60568e-02 -2.16778e-02 -1.64930e-02 -1.28445e-02 -9.85980e-03 
1.16000e+01 4.08434e-01 -3.57849e+00 1.46234e+00 -4.51264e-01 1.24846e-02 -3.56994e-02 -2.15359e-02 -1.63782e-02 -1.27542e-02 -9.79209e-03 
1.17000e+01 4.07683e-01 -3.56150e+00 1.44765e+00 -4.45126e-01 1.16113e-02 -3.53499e-02 -2.13956e-02 -1.62649e-02 -1.26652e-02 -9.72529e-03 
1.18000e+01 4.06938e-01 -3.54464e+00 1.43318e+00 -4.39111e-01 1.07657e-02 -3.50079e-02 -2.12569e-02 -1.61531e-02 -1.25773e-02 -9.65937e-03 
1.19000e+01 4.06199e-01 -3.52791e+00 1.41892e+00 -4.33217e-01 9.94669e-03 -3.46733e-02 -2.11197e-02 -1.60428e-02 -1.24907e-02 -9.59433e-03 
1.20000e+01 4.05465e-01 -3.51132e+00 1.40486e+00 -4.27441e-01 9.15345e-03 -3.43458e-02 -2.09841e-02 -1.59340e-02 -1.24052e-02 -9.53013e-03 
1.21000e+01 4.04737e-01 -3.49486e+00 1.39101e+00 -4.21778e-01 8.38504e-03 -3.40251e-02 -2.08501e-02 -1.58266e-02 -1.23209e-02 -9.46678e-03 
1.22000e+01 4.04015e-01 -3.47852e+00 1.37736e+00 -4.16227e-01 7.64058e-03 -3.37110e-02 -2.07175e-02 -1.57206e-02 -1.22377e-02 -9.40424e-03 
1.23000e+01 4.03297e-01 -3.46232e+00 1.36390e+00 -4.10784e-01 6.91926e-03 -3.34033e-02 -2.05864e-02 -1.56160e-02 -1.21555e-02 -9.34250e-03 
1.24000e+01 4.02585e-01 -3.44624e+00 1.35064e+00 -4.05446e-01 6.22026e-03 -3.31019e-02 -2.04568e-02 -1.55128e-02 -1.20744e-02 -9.28154e-03 
1.25000e+01 4.01879e-01 -3.43028e+00 1.33756e+00 -4.00212e-01 5.54283e-03 -3.28064e-02 -2.03286e-02 -1.54108e-02 -1.19944e-02 -9.22136e-03 
1.26000e+01 4.01177e-01 -3.41445e+00 1.32467e+00 -3.95077e-01 4.88623e-03 -3.25168e-02 -2.02018e-02 -1.53102e-02 -1.19154e-02 -9.16194e-03 
1.27000e+01 4.00481e-01 -3.39874e+00 1.31196e+00 -3.90040e-01 4.24976e-03 -3.22329e-02 -2.00765e-02 -1.52108e-02 -1.18374e-02 -9.10326e-03 
1.28000e+01 3.99789e-01 -3.38316e+00 1.29942e+00 -3.85098e-01 3.63273e-03 -3.19544e-02 -1.99525e-02 -1.51127e-02 -1.17604e-02 -9.04530e-03 
1.29000e+01 3.99103e-01 -3.36769e+00 1.28706e+00 -3.80249e-01 3.03449e-03 -3.16812e-02 -1.98299e-02 -1.50158e-02 -1.16844e-02 -8.98806e-03 
1.30000e+01 3.98422e-01 -3.35234e+00 1.27487e+00 -3.75491e-01 2.45443e-03 -3.14132e-02 -1.97087e-02 -1.49201e-02 -1.16093e-02 -8.93152e-03 
1.31000e+01 3.97745e-01 -3.33711e+00 1.26285e+00 -3.70821e-01 1.89192e-03 -3.11502e-02 -1.95888e-02 -1.48256e-02 -1.15352e-02 -8.87567e-03 
1.32000e+01 3.97073e-01 -3.32199e+00 1.25099e+00 -3.66237e-01 1.34641e-03 -3.08921e-02 -1.94702e-02 -1.47322e-02 -1.14619e-02 -8.82050e-03 
1.33000e+01 3.96406e-01 -3.30699e+00 1.23929e+00 -3.61737e-01 8.17317e-04 -3.06386e-02 -1.93529e-02 -1.46400e-02 -1.13896e-02 -8.76599e-03 
1.34000e+01 3.95743e-01 -3.29210e+00 1.22776e+00 -3.57318e-01 3.04120e-04 -3.03898e-02 -1.92369e-02 -1.45488e-02 -1.13181e-02 -8.71212e-03 
1.35000e+01 3.95085e-01 -3.27733e+00 1.21637e+00 -3.52980e-01 -1.93699e-04 -3.01454e-02 -1.91221e-02 -1.44588e-02 -1.12475e-02 -8.65890e-03 
1.36000e+01 3.94431e-01 -3.26267e+00 1.20514e+00 -3.48720e-01 -6.76639e-04 -2.99053e-02 -1.90086e-02 -1.43699e-02 -1.11778e-02 -8.60631e-03 
1.37000e+01 3.93782e-01 -3.24811e+00 1.19406e+00 -3.44537e-01 -1.14518e-03 -2.96694e-02 -1.88963e-02 -1.42820e-02 -1.11089e-02 -8.55433e-03 
1.38000e+01 3.93137e-01 -3.23367e+00 1.18313e+00 -3.40427e-01 -1.59977e-03 -2.94376e-02 -1.87852e-02 -1.41951e-02 -1.10408e-02 -8.50296e-03 
1.39000e+01 3.92497e-01 -3.21933e+00 1.17234e+00 -3.36391e-01 -2.04087e-03 -2.92098e-02 -1.86753e-02 -1.41092e-02 -1.09735e-02 -8.45218e-03 
1.40000e+01 3.91861e-01 -3.20510e+00 1.16169e+00 -3.32425e-01 -2.46890e-03 -2.89858e-02 -1.85666e-02 -1.40244e-02 -1.09070e-02 -8.40199e-03 
1.41000e+01 3.91229e-01 -3.19097e+00 1.15119e+00 -3.28529e-01 -2.88426e-03 -2.87656e-02 -1.84590e-02 -1.39405e-02 -1.08413e-02 -8.35238e-03 
1.42000e+01 3.90601e-01 -3.17695e+00 1.14082e+00 -3.24700e-01 -3.28737e-03 -2.85491e-02 -1.83526e-02 -1.38576e-02 -1.07763e-02 -8.30333e-03 
1.43000e+01 3.89978e-01 -3.16303e+00 1.13058e+00 -3.20938e-01 -3.67859e-03 -2.83361e-02 -1.82473e-02 -1.37756e-02 -1.07121e-02 -8.25483e-03 
1.44000e+01 3.89358e-01 -3.14922e+00 1.12048e+00 -3.17240e-01 -4.05830e-03 -2.81266e-02 -1.81431e-02 -1.36946e-02 -1.06486e-02 -8.20688e-03 
1.45000e+01 3.88743e-01 -3.13551e+00 1.11050e+00 -3.13606e-01 -4.42686e-03 -2.79205e-02 -1.80400e-02 -1.36144e-02 -1.05859e-02 -8.15947e-03 
1.46000e+01 3.88131e-01 -3.12189e+00 1.10066e+00 -3.10033e-01 -4.78460e-03 -2.77177e-02 -1.79379e-02 -1.35352e-02 -1.05238e-02 -8.11258e-03 
